Time_Stamp,Date,Text,Post_ID,Attribution_Presence,Attribution_Number,Sender_Relevance,Evaluation,Target,Specific_Individual,Specific_Collective,Topic
0,2016-08-12 17:12:37,I'm with YOU. I will work hard and never let you down. Make America Great Again! https://t.co/vzZZ6M5K9t,174A,0,,,,,,,
0,2016-08-12 17:14:30,We need your support to get to the White House and defeat #CrookedHillary. Let's Make America Great Again! https://t.co/AKIHQW4ljd,174M,0,,,,,,,
0,2016-08-12 19:48:18,"Thank you Erie, Pennsylvania! Together we will #MakeAmericaGreatAgain! https://t.co/5hZp7PnRoT",174F,1,1.0,1.0,1.0,2.0,,The Trump-Administration,3.0
0,2016-08-13 18:29:23,The failing @nytimes has become a newspaper of fiction. Their stories about me always quote non-existent unnamed sources. Very dishonest!,26L,0,,,,,,,
0,2016-08-13 20:02:38,We now have confirmation as to one reason Crooked H wanted to be sure that nobody saw her e-mails - PAY-FOR-PLAY. How can she run for Pres.,26A,0,,,,,,,
0,2016-08-13 20:06:38,"""@PaulaDuvall2: We're all enjoying you, as well, Mr. T.! You've inspired Hope and a Positive Spirit throughout America! God bless you!"" Nice",26M,0,,,,,,,
0,2016-08-14 12:24:48,The failing @nytimes talks about anonymous sources and meetings that never happened. Their reporting is fiction. The media protects Hillary!,26F,1,1.0,1.0,0.0,2.0,,"Media (e.g., Fake News)",3.0
0,2016-08-14 12:37:37,"If the disgusting and corrupt media covered me honestly and didn't put false meaning into the words I say, I would be beating Hillary by 20%",244L,1,1.0,1.0,0.0,2.0,,"Media (e.g., Fake News)",3.0
0,2016-08-14 16:55:07,"I am not only fighting Crooked Hillary, I am fighting the dishonest and corrupt media and her government protection process. People get it!",244A,0,,,,,,,
0,2016-08-14 23:57:37,I have always been the same person-remain true to self.The media wants me to change but it would be very dishonest to supporters to do so!,244M,0,,,,,,,
0,2016-08-15 01:34:25,Certain Republicans who have lost to me would rather save face by fighting me than see the U.S.Supreme Court get proper appointments. Sad!,244F,0,,,,,,,
0,2016-08-15 20:26:17,"""CLINTON REFUGEE PLAN COULD BRING IN 620,000 REFUGEES IN FIRST TERM AT LIFETIME COST OF OVER $400 BILLION."" https://t.co/COZQNt6KVs",217L,1,1.0,0.0,,,,,
0,2016-08-16 18:59:14,Another health insurer is pulling back due to 'persistent financial losses on #Obamacare plans.' Only the beginning! https://t.co/YqfaEvg8c3,217A,0,,,,,,,
0,2016-08-16 23:17:18,"Just as we won the Cold War, in part, by exposing the evils of communism and the virtues of free markets....
Cont: https://t.co/SXp7efXEZU",217M,1,1.0,1.0,1.0,2.0,,The Trump-Administration,4.0
0,2016-08-17 04:22:01,"#LawandOrder #ImWithYou
Transcript: https://t.co/YlATGI2Ph6",217F,0,,,,,,,
0,2016-08-17 13:24:41,"Join me in North Carolina - tomorrow at 7:30pm! #ImWithYou 
Tickets: https://t.co/vDag45zrDc",14L,0,,,,,,,
0,2016-08-17 16:46:57,"#MakeAmericaSafeAgain #ImWithYou
https://t.co/N9XNoGNcqc",14A,0,,,,,,,
0,2016-08-17 21:44:48,"We are going to make this a government of the people once again!
#MakeAmericaGreatAgain #ImWithYou
https://t.co/Fi7yEb2XQb",14M,0,,,,,,,
0,2016-08-18 01:21:30,I will be doing a Town Hall tonight at 10:00 P.M. on @seanhannity - @FoxNews,14F,0,,,,,,,
0,2016-08-18 20:55:33,#CrookedHillary #ThrowbackThursday https://t.co/v8J0r64J7h,39L,0,,,,,,,
0,2016-08-19 00:52:35,"Thank you Charlotte, North Carolina!
#MakeAmericaGreatAgain 
https://t.co/Y19nUKkYTc",39A,0,,,,,,,
0,2016-08-19 12:43:37,"The reporting at the failing @nytimes gets worse and worse by the day. Fortunately, it is a dying newspaper.",39M,0,,,,,,,
0,2016-08-19 13:34:54,Great job by @EricTrump on interview with @BillHemmer on @FoxNews. #ImWithYou #TrumpTrain,39F,0,,,,,,,
0,2016-08-20 00:17:09,#WheresHillary? Sleeping!!!!!,237L,0,,,,,,,
0,2016-08-20 01:14:08,.@Franklin_Graham @BillyNungesser @SamaritansPurse- so humbled by my time w/ you. You are in our thoughts &amp; prayers. https://t.co/I6xGsEzlwv,237A,0,,,,,,,
0,2016-08-20 17:35:11,"Thank you @JerryJrFalwell- will see you soon. #TrumpPence16 
https://t.co/epfSJckcKq",237M,0,,,,,,,
0,2016-08-20 23:04:02,Will be back soon Virginia. We are going to MAKE AMERICA GREAT AGAIN! #TrumpPence16 https://t.co/IU4JPSi0rZ,237F,1,1.0,1.0,1.0,2.0,,The Trump-Administration,3.0
0,2016-08-21 00:02:05,"""@J58golf: @realDonaldTrump been a great week. More of the same will get you in the white house!""",279L,0,,,,,,,
0,2016-08-21 00:04:28,"Together, we are going to MAKE AMERICA SAFE AND GREAT AGAIN!
https://t.co/pUtN4kFhDK",279A,1,1.0,1.0,1.0,2.0,,The Trump-Administration,3.0
0,2016-08-22 00:33:38,Crooked Hillary is flooding the airwaves with false and misleading ads - all paid for by her bosses on Wall Street. Media is protecting her!,279M,0,,,,,,,
0,2016-08-22 01:23:16,"""@SinAbunz_TM: @realDonaldTrump TRUMP VICTORY IN NOVEMBER!  #MAGA #TrumpPence16""",279F,0,,,,,,,
0,2016-08-22 01:40:42,"""@Brainykid2010: @shl @realDonaldTrump The ad was actually very good!""",257L,0,,,,,,,
0,2016-08-22 11:21:53,"Tried watching low-rated @Morning_Joe this morning,  unwatchable! @morningmika is off the wall, a neurotic and not very bright mess!",257A,0,,,,,,,
0,2016-08-22 12:31:39,Will be interviewed on @foxandfriends at 8:30 A.M. Eastern. ENJOY!,257M,0,,,,,,,
0,2016-08-22 21:06:42,"Great meeting with active &amp; retired law enforcement officers- at the Fraternal Order of Police lodge in Akron, Ohio. https://t.co/EUWhDC644R",257F,0,,,,,,,
0,2016-08-23 01:02:19,"The @WashingtonPost quickly put together a hit job book on me- comprised of copies of some of their inaccurate stories. Don't buy, boring!",272L,0,,,,,,,
0,2016-08-23 13:53:11,"It is being reported by virtually everyone, and is a fact,  that the media pile on against me is the worst in American political history!",272A,1,1.0,1.0,0.0,2.0,,"Media (e.g., Fake News)",3.0
0,2016-08-23 16:15:25,"President Obama should have gone to Louisiana days ago, instead of golfing. Too little, too late!",272M,0,,,,,,,
0,2016-08-23 21:21:59,"In Austin, Texas with some of our amazing Border Patrol Agents. I will not let them down! https://t.co/U28HNPtjm9 https://t.co/7ImVH69fNb",272F,0,,,,,,,
0,2016-08-24 14:01:46,My thoughts and prayers are with the victims and families of those affected by two powerful earthquakes in Italy and Myanmar.,170L,0,,,,,,,
0,2016-08-24 16:42:04,Great new poll Florida - thank you! #MakeAmericaGreatAgain https://t.co/7TKpe388Bc,170A,0,,,,,,,
0,2016-08-24 21:32:46,"A great afternoon in Tampa, Florida. Thank you! #TrumpPence16 https://t.co/K5MBAcnfR1",170M,0,,,,,,,
0,2016-08-25 00:05:24,"Will be on #Hannity @ 10pE @FoxNews- discussing various subjects including immigration-if elected, we will #BuildTheWall &amp; enforce our laws!",170F,1,1.0,1.0,1.0,2.0,,The Trump-Administration,4.0
0,2016-08-25 01:41:53,Thoughts and prayers to the great people of Indiana. You will prevail!,262L,0,,,,,,,
0,2016-08-25 12:44:55,"So many in the African-American community are doing so badly, poverty and crime way up, employment and jobs way down: I will fix it, promise",262A,1,1.0,1.0,1.0,1.0,Donald Trump,,1.0
0,2016-08-25 20:14:20,Hillary Clinton's short speech is pandering to the worst instincts in our society. She should be ashamed of herself!,262M,0,,,,,,,
0,2016-08-25 21:25:15,"HRC is using the oldest play in the Dem playbook- when their policies fail, they are left w/this one tired argument!
https://t.co/FNbCMmwLTn",262F,0,,,,,,,
0,2016-08-26 02:45:11,"CLINTON CORRUPTION AND HER SABOTAGE OF THE INNER CITIES. 
Full speech transcript: https://t.co/npswT6lbg3",252L,0,,,,,,,
0,2016-08-26 02:58:51,"""Hillary Clinton needs to address the racist undertones of her 2008 campaign."" #FlashbackFriday https://t.co/MJQp0rcnzH",252A,0,,,,,,,
0,2016-08-26 12:05:57,"The Clinton's are the real predators...
https://t.co/Fr0gFtZVVz",252M,0,,,,,,,
0,2016-08-26 14:20:55,"What do African-Americans and Hispanics have to lose by going with me. Look at the poverty, crime and educational statistics. I will fix it!",252F,1,1.0,1.0,1.0,1.0,Donald Trump,,1.0
0,2016-08-26 16:01:03,I am very proud to have brought the subject of illegal immigration back into the discussion. Such a big problem for our country-I will solve,271L,1,1.0,1.0,1.0,1.0,Donald Trump,,4.0
0,2016-08-26 19:21:22,Meet the ‘Trumpocrats’: Lifelong Democrats Breaking w/ Party Over Hillary to Support Donald Trump for President: https://t.co/g2N3JJWV8a,271A,1,1.0,1.0,,,,,
0,2016-08-26 22:59:30,"I will be interviewed by @kimguilfoyle 
at 7pm on @FoxNews. #Enjoy!",271M,0,,,,,,,
0,2016-08-26 23:54:09,"Will be in Phoenix, Arizona on Wednesday. Changing venue to much larger one. Demand is unreal. Polls looking great! #ImWithYou",271F,0,,,,,,,
0,2016-08-27 00:32:59,"New polls - join the MOVEMENT today.
https://t.co/3KWOl20zMm #ImWithYou https://t.co/numII7W99T",121L,0,,,,,,,
0,2016-08-27 15:10:10,"""@DiamondandSilk: Crooked Hillary getting desperate. On TV bashing Trump. @CNN, she forgot how she said a KKK member was her mentor.",121A,0,,,,,,,
0,2016-08-27 17:48:47,"My condolences to Dwyane Wade and his family, on the loss of Nykea Aldridge. They are in my thoughts and prayers.",121M,0,,,,,,,
0,2016-08-27 21:27:08,Thank you Iowa! #ImWithYou https://t.co/3BIF6jBTkk,121F,0,,,,,,,
0,2016-08-28 02:33:29,"NATIONAL DEBT 
January 2009 = $10.6 TRILLION
August 2016 = $19.4 TRILLION https://t.co/dKAVaLfGAJ",69L,0,,,,,,,
0,2016-08-28 14:01:53,"Join me Tuesday in Everett, Washington at the Xfinity Arena! Tickets: https://t.co/ABQGySdcYt https://t.co/sn08gnd0lq",69A,0,,,,,,,
0,2016-08-28 23:24:14,"I think that both candidates, Crooked Hillary and myself, should release detailed medical records. I have no problem in doing so! Hillary?",69M,0,,,,,,,
0,2016-08-29 13:02:47,"Look how bad it is getting! How much more crime, how many more shootings, will it take for African-Americans and Latinos to vote Trump=SAFE!",69F,1,1.0,1.0,1.0,1.0,Donald Trump,,3.0
0,2016-08-29 13:14:12,"""@Patrici: Crowd at Trump Rally in Akron, Ohio is a Sea of Women, Minorities, Independents, Dems https://t.co/wm7HV8WPGk via @gatewaypundit",12L,0,,,,,,,
0,2016-08-29 13:17:47,"""@PMNOrlando: @realDonaldTrump I know of NO ONE voting for Crooked Hillary! Her rallies are held in (blank)  &amp; she still has room.",12A,0,,,,,,,
0,2016-08-29 13:30:04,"Crooked Hillary's brainpower is highly overrated.Probably why her decision making is so bad or, as stated by Bernie S, she has BAD JUDGEMENT",12M,1,1.0,1.0,0.0,1.0,Hillary Clinton,,3.0
0,2016-08-29 22:03:53,We will repeal and replace the horrible disaster known as #Obamacare! https://t.co/YzRTPrqrNC,12F,0,,,,,,,
0,2016-08-30 00:15:51,"Join me this Wednesday in Phoenix, Arizona at 6pm! #ImWithYou
Tickets: https://t.co/1jATILh2k7 https://t.co/VwKnxo1TNQ",278L,0,,,,,,,
0,2016-08-30 10:27:21,"From day one I said that I was going to build a great wall on the SOUTHERN BORDER, and much more. Stop illegal immigration. Watch Wednesday!",278A,1,1.0,1.0,1.0,1.0,Donald Trump,,4.0
0,2016-08-30 20:47:05,"Thank you America! #MAGA
https://t.co/FljBVvbwKr https://t.co/ePJW9jLckM",278M,0,,,,,,,
0,2016-08-31 03:56:43,"Thank you Washington! Together, WE will MAKE AMERICA SAFE AND GREAT AGAIN! #ImWithYou #AmericaFirst https://t.co/CWDQnISYH4",278F,1,1.0,1.0,1.0,2.0,,The Trump-Administration,3.0
0,2016-09-01 00:40:07,"Hillary Clinton didn't go to Louisiana, and now she didn't go to Mexico. She doesn't have the drive or stamina to MAKE AMERICA GREAT AGAIN!",62L,1,1.0,1.0,0.0,1.0,Hillary Clinton,,3.0
0,2016-09-01 00:57:54,"Just arrived in Arizona! #ImWithYou
https://t.co/MT3wW61YS5",62A,0,,,,,,,
0,2016-09-01 04:58:53,"There will be no amnesty!
#MakeAmericaGreatAgain #ImWithYou
https://t.co/vVhzSdCblA",62M,0,,,,,,,
0,2016-09-01 05:07:04,"Under a Trump administration, it's called #AmericaFirst! #ImWithYou
https://t.co/QfHfCQg0Wa",62F,0,,,,,,,
0,2016-09-01 10:46:44,Poll numbers way up - making big progress!,44L,0,,,,,,,
0,2016-09-01 17:05:25,I am promising you a new legacy for America. We're going to create a new American future. Thank you OHIO! #ImWithYou https://t.co/TUgccsxvoy,44A,1,1.0,1.0,1.0,2.0,,The Trump-Administration,3.0
0,2016-09-02 12:28:58,Just heard that crazy and very dumb @morningmika had a mental breakdown while talking about me on the low ratings @Morning_Joe. Joe a mess!,44M,1,1.0,1.0,0.0,1.0,Other Individuals,,
0,2016-09-02 12:35:44,"I visited our Trump Tower campaign headquarters last night, after returning from Ohio and Arizona, and it was packed with great pros - WIN!",44F,0,,,,,,,
0,2016-09-03 11:39:03,#ImWithYou https://t.co/I8dHzezmY4,191L,0,,,,,,,
0,2016-09-03 20:15:15,"I am returning to the Pensacola Bay Center in Florida- Friday, 9/9/16 at 7pm. Join me! https://t.co/L8Ui56dcrJ https://t.co/wAePlfS0JL",191A,0,,,,,,,
0,2016-09-03 20:36:39,".@CNN is so disgusting in their bias, but they are having a hard time promoting Crooked Hillary in light of the new e-mail scandals.",191M,0,,,,,,,
0,2016-09-04 16:04:21,Crooked Hillary's V.P. pick said this morning that I was not aware that Russia took over Crimea. A total lie - and taken over during O term!,191F,0,,,,,,,
0,2016-09-04 23:05:24,"The Great State of Arizona, where I just had a massive rally (amazing people), has a very weak and ineffective Senator, Jeff Flake. Sad!",209L,0,,,,,,,
0,2016-09-04 23:26:41,"To the African-American community: The Democrats have failed you for fifty years, high crime, poor schools, no jobs. I will fix it, VOTE ""T""",209A,1,1.0,1.0,1.0,1.0,Donald Trump,,1.0
0,2016-09-05 01:24:26,"""@CherNuna: @realDonaldTrump It defies belief the Web of Lies Hillary is spinning! One excuse after another. Then it's this, then it's that.",209M,0,,,,,,,
0,2016-09-05 01:30:36,"""@ronnieclemmons: @ChrisCJackson @TakouiS @realDonaldTrump  Trump now leads her by 2 - get real, she will lose big""",209F,0,,,,,,,
0,2016-09-05 03:59:58,"""@OSPREY675: @Miami4Trump I followed you because you are a patriot &amp; support @realDonaldTrump, as do I. #MAGA by sticking together.",46L,0,,,,,,,
0,2016-09-05 14:09:28,"#LaborDay #AmericaFirst
Video: https://t.co/RNl7cfzkmN https://t.co/ZqRtbV4KRI",46A,0,,,,,,,
0,2016-09-05 18:26:10,"Heading to Youngstown, Ohio now- some great polls. #AmericaFirst https://t.co/cGwDLSOFUt",46M,0,,,,,,,
0,2016-09-06 11:00:56,"The truly great Phyllis Schlafly, who honored me with her strong endorsement for president, has passed away at 92. She was very special!",46F,0,,,,,,,
0,2016-09-06 12:48:02,"As a tribute to the late, great Phyllis Schlafly, I hope everybody can go out and get her latest book, THE CONSERVATIVE CASE FOR TRUMP.",216L,0,,,,,,,
0,2016-09-06 15:31:09,"Mainstream media never covered Hillary’s massive “hacking”
or coughing attack, yet it is #1 trending. What’s up?",216A,0,,,,,,,
0,2016-09-06 17:57:59,"Join me in Pensacola, Florida this Friday at 7pm! #VoteTrump 
https://t.co/L8Ui56dcrJ https://t.co/0ciDCuoFeO",216M,0,,,,,,,
0,2016-09-06 22:09:01,"Great meeting with military spouses in Virginia- joined by @IvankaTrump, @LaraLeaTrump, @GenFlynn &amp; @MayorRGiuliani. https://t.co/00GNH9nLet",216F,0,,,,,,,
0,2016-09-07 01:20:48,I will be interviewed on @oreillyfactor tonight at 11pmE @FoxNews. Enjoy!,158L,0,,,,,,,
0,2016-09-07 15:11:59,"'Donald Trump leads Hillary Clinton by 19 points among military, veteran voters: poll' #AmericaFirst #MAGA
https://t.co/5FmxGtLkwt",158A,0,,,,,,,
0,2016-09-07 22:07:20,"Thank you Peter - if elected, I will think big for our country &amp; never let the American people down! #AmericaFirst https://t.co/6Nwu7EMJ9d",158M,0,,,,,,,
0,2016-09-08 09:59:36,Thank you America - great #CommanderInChiefForum polls! https://t.co/Rcu6KaRGCB,158F,0,,,,,,,
0,2016-09-08 10:43:12,COMING UP @GenFlynn @newtgingrich on @foxandfriends,79L,0,,,,,,,
0,2016-09-08 12:10:13,"""A rough night for Hillary Clinton""  ABC News.",79A,0,,,,,,,
0,2016-09-08 18:16:25,Mexico has lost a brilliant finance minister and wonderful man who I know is highly respected by President Peña Nieto.,79M,0,,,,,,,
0,2016-09-08 19:52:32,Last nights results - in poll taken by NBC. #AmericaFirst #ImWithYou https://t.co/sCOnny1fl3,79F,1,1.0,1.0,,,,,
0,2016-09-09 00:39:36,It wasn't Matt Lauer that hurt Hillary last night. It was her very dumb answer about emails &amp; the veteran who said she should be in jail.,100L,1,2.0,1.0,1.0,1.0,Other Individuals,,3.0
0,2016-09-09 00:39:36,It wasn't Matt Lauer that hurt Hillary last night. It was her very dumb answer about emails &amp; the veteran who said she should be in jail.,100L,1,1.0,1.0,1.0,1.0,Hillary Clinton,,3.0
0,2016-09-09 04:10:49,The documentary of me that @CNN just aired is a total waste of time. I don't even know many of the people who spoke about me. A joke!,100A,0,,,,,,,
0,2016-09-09 14:42:56,Jeff Zucker failed @NBC and he is now failing @CNN.,100M,0,,,,,,,
0,2016-09-09 23:13:34,Great honor to be endorsed by popular &amp; successful @gov_gilmore of VA. A state that I very much want to win-THX Jim! https://t.co/x4Y1TAFHvn,100F,1,1.0,1.0,1.0,1.0,Other Individual Republican Politicians,,3.0
0,2016-09-10 00:11:22,"Will be delivering a major speech tonight - live on @oreillyfactor at 8:10pm from Pensacola, Florida.",93L,0,,,,,,,
0,2016-09-10 05:47:11,"Dummy writer @tonyschwartz, who wanted to do a second book with me for years (I said no), is now a hostile basket case who feels jilted!",93A,0,,,,,,,
0,2016-09-10 06:15:08,"Just returned from Pensacola, Florida, where the crowd was incredible.",93M,0,,,,,,,
0,2016-09-10 12:47:18,"Wow, Hillary Clinton was SO INSULTING to my supporters, millions of amazing, hard working people. I think it will cost her at the Polls!",93F,1,1.0,1.0,,,,,
0,2016-09-10 18:18:37,"While Hillary said horrible things about my supporters, and while many of her supporters will never vote for me, I still respect them all!",102L,0,,,,,,,
0,2016-09-11 01:14:10,"The seriously failing @nytimes, despite so much winning and poll numbers that will soon put me in first place, only writes dishonest hits!",102A,0,,,,,,,
0,2016-09-12 10:09:36,I will be interviewed on @foxandfriends at 7:00 A.M.,102M,0,,,,,,,
